YEAR_ID,SEM_ID,STD_NO,COURSE_ID,COURSE_EDESC,AVG
2022,1,340854,14330,Artificial Intelligence,69.0
2022,1,340854,11335,Operating Systems,65.0
2021,3,340854,31361,Introduction to  Philosophy,86.0
2021,3,340854,11212,Data Structures and Introduction to Algorithms,57.0
2021,3,340854,14364,Data Visualization,69.0
2021,2,340854,11212,Data Structures and Introduction to Algorithms,40.0
2021,2,340854,14270,Statistics and  Probability for Data Science,61.0
2021,2,340854,14141,Introduction to Data Science lab,60.0
2021,2,340854,20200,Technical Writing and Communication Skills,75.0
2021,2,340854,14362,High Performance Computing for Big Data,62.0
2021,2,340854,14271,Statistics and  Probability for Data Science lab,86.0
2021,1,340854,14260,Data Engineering,52.0
2021,1,340854,20134,Discrete Mathematics (1),60.0
2021,1,340854,11253,Object Oriented Programming Lab,71.0
2021,1,340854,14261,Data Engineering Lab,53.0
2021,1,340854,11206,Object Oriented Programming,64.0
2021,1,340854,31130,Foreign languages,75.0
2020,3,340854,11151,Structured ProgrammingLab,76.0
2020,3,340854,20233,Statistical Methods,72.0
2020,2,340854,20133,Calculus (2),74.0
2020,2,340854,31151,National Education,86.0
2020,2,340854,14140,Introduction to Data Science,69.0
2020,2,340854,11103,Structured Programming,65.0
2020,2,340854,11151,Structured ProgrammingLab,35.0
2020,1,340854,20132,Calculus (1),73.0
2020,1,340854,11102,Introduction to Computer Science,75.0
2020,1,340854,31121,English Language,80.0
2020,1,340854,31111,Arabic Language,84.0
2022,2,340898,14350,Computer Architecture for Machine Learning,54.0
2022,2,340898,14357,Special Topic In Data Science and AI (1),71.0
2022,2,340898,14351,Natural Language Processing,60.0
2022,2,340898,14466,Business Intelligence,59.0
2022,2,340898,11436,Distributed Systems,62.0
2022,1,340898,14364,Data Visualization,75.0
2022,1,340898,14331,Artificial Intelligence lab,60.0
2022,1,340898,11313,Algorithms  Design and Analysis,53.0
2022,1,340898,31255,Entrepreneurship for Business,66.0
2022,1,340898,11355,Operating Systems Lab,60.0
2022,1,340898,14465,Data Mining,81.0
2022,1,340898,11335,Operating Systems,82.0
2021,3,340898,11323,Database Systems,71.0
2021,3,340898,11354,Database Systems Lab,86.0
2021,3,340898,14330,Artificial Intelligence,77.0
2020,3,340898,31130,Foreign languages,96.0
2020,3,340898,11206,Object Oriented Programming,59.0
2020,3,340898,11253,Object Oriented Programming Lab,65.0
2021,2,340898,14141,Introduction to Data Science lab,52.0
2021,2,340898,14362,High Performance Computing for Big Data,66.0
2021,2,340898,20200,Technical Writing and Communication Skills,84.0
2021,2,340898,12348,Multimedia Systems,77.0
2021,2,340898,31261,Introduction to Politics and Economic Science,61.0
2021,2,340898,11212,Data Structures and Introduction to Algorithms,50.0
2021,1,340898,31311,Scientific Research Methods,89.0
2021,1,340898,14260,Data Engineering,65.0
2021,1,340898,20134,Discrete Mathematics (1),73.0
2021,1,340898,14271,Statistics and  Probability for Data Science lab,80.0
2021,1,340898,20234,Linear Algebra,52.0
2021,1,340898,14261,Data Engineering Lab,67.0
2021,1,340898,14270,Statistics and  Probability for Data Science,74.0
2020,2,340898,20233,Statistical Methods,82.0
2020,2,340898,11103,Structured Programming,71.0
2020,2,340898,20133,Calculus (2),96.0
2020,2,340898,11151,Structured ProgrammingLab,63.0
2020,2,340898,14140,Introduction to Data Science,75.0
2020,2,340898,31111,Arabic Language,86.0
2020,1,340898,31151,National Education,81.0
2020,1,340898,20132,Calculus (1),75.0
2020,1,340898,11102,Introduction to Computer Science,87.0
2020,1,340898,31121,English Language,82.0
2020,1,340898,31019,Arabic Language(Remedial),68.0
2022,2,340909,31261,Introduction to Politics and Economic Science,61.0
2022,2,340909,14456,Robotics Programming,66.0
2022,2,340909,14466,Business Intelligence,83.0
2022,2,340909,11464,Information Systems Security,80.0
2022,2,340909,14351,Natural Language Processing,62.0
2021,3,340909,14364,Data Visualization,79.0
2021,3,340909,31255,Entrepreneurship for Business,90.0
2022,1,340909,11355,Operating Systems Lab,90.0
2022,1,340909,14350,Computer Architecture for Machine Learning,74.0
2022,1,340909,14455,Information Retrieval,72.0
2022,1,340909,31311,Scientific Research Methods,79.0
2022,1,340909,11335,Operating Systems,81.0
2022,1,340909,14465,Data Mining,85.0
2021,2,340909,20200,Technical Writing and Communication Skills,87.0
2021,2,340909,14362,High Performance Computing for Big Data,79.0
2021,2,340909,11313,Algorithms  Design and Analysis,60.0
2021,2,340909,11354,Database Systems Lab,90.0
2021,2,340909,14330,Artificial Intelligence,82.0
2021,2,340909,14331,Artificial Intelligence lab,76.0
2021,2,340909,11323,Database Systems,80.0
2021,1,340909,14141,Introduction to Data Science lab,87.0
2021,1,340909,14271,Statistics and  Probability for Data Science lab,95.0
2021,1,340909,14260,Data Engineering,70.0
2021,1,340909,14261,Data Engineering Lab,73.0
2021,1,340909,20234,Linear Algebra,56.0
2021,1,340909,11212,Data Structures and Introduction to Algorithms,61.0
2021,1,340909,14270,Statistics and  Probability for Data Science,78.0
2021,1,340909,31130,Foreign languages,83.0
2020,1,340909,11102,Introduction to Computer Science,80.0
2020,1,340909,31151,National Education,77.0
2020,1,340909,20132,Calculus (1),79.0
2020,1,340909,31121,English Language,88.0
2020,1,340909,31019,Arabic Language(Remedial),71.0
2020,3,340909,11253,Object Oriented Programming Lab,88.0
2020,3,340909,20233,Statistical Methods,94.0
2020,3,340909,11206,Object Oriented Programming,74.0
2020,2,340909,20133,Calculus (2),82.0
2020,2,340909,20134,Discrete Mathematics (1),82.0
2020,2,340909,14140,Introduction to Data Science,79.0
2020,2,340909,11151,Structured ProgrammingLab,78.0
2020,2,340909,11103,Structured Programming,76.0
2020,2,340909,31111,Arabic Language,74.0
2021,1,340931,14261,Data Engineering Lab,35.0
2021,1,340931,31152,Arabic Islamic Civilization,67.0
2021,1,340931,11253,Object Oriented Programming Lab,35.0
2021,1,340931,14260,Data Engineering,35.0
2021,1,340931,11206,Object Oriented Programming,35.0
2021,1,340931,20200,Technical Writing and Communication Skills,83.0
2021,1,340931,20233,Statistical Methods,53.0
2020,3,340931,20134,Discrete Mathematics (1),81.0
2020,3,340931,31271,Environmental Science,91.0
2020,2,340931,20133,Calculus (2),68.0
2020,2,340931,11103,Structured Programming,53.0
2020,2,340931,14140,Introduction to Data Science,64.0
2020,2,340931,11151,Structured ProgrammingLab,61.0
2020,2,340931,31111,Arabic Language,83.0
2020,1,340931,11102,Introduction to Computer Science,62.0
2020,1,340931,31151,National Education,83.0
2020,1,340931,31121,English Language,81.0
2020,1,340931,20132,Calculus (1),71.0
2022,3,340953,11464,Information Systems Security,90.0
2022,3,340953,11436,Distributed Systems,91.0
2022,2,340953,11335,Operating Systems,86.0
2022,2,340953,11355,Operating Systems Lab,91.0
2022,2,340953,14351,Natural Language Processing,80.0
2022,2,340953,12446,Digital Image Processing,89.0
2022,2,340953,14350,Computer Architecture for Machine Learning,90.0
2022,1,340953,14331,Artificial Intelligence lab,89.0
2022,1,340953,14364,Data Visualization,93.0
2022,1,340953,14330,Artificial Intelligence,95.0
2022,1,340953,31255,Entrepreneurship for Business,91.0
2022,1,340953,11313,Algorithms  Design and Analysis,70.0
2022,1,340953,14465,Data Mining,93.0
2021,2,340953,14362,High Performance Computing for Big Data,95.0
2021,2,340953,14270,Statistics and  Probability for Data Science,89.0
2021,2,340953,14271,Statistics and  Probability for Data Science lab,100.0
2021,2,340953,11212,Data Structures and Introduction to Algorithms,73.0
2021,2,340953,20200,Technical Writing and Communication Skills,84.0
2021,2,340953,14141,Introduction to Data Science lab,81.0
2021,3,340953,11354,Database Systems Lab,100.0
2021,3,340953,11323,Database Systems,90.0
2021,1,340953,11253,Object Oriented Programming Lab,94.0
2021,1,340953,14260,Data Engineering,87.0
2021,1,340953,20234,Linear Algebra,58.0
2021,1,340953,14261,Data Engineering Lab,84.0
2021,1,340953,11206,Object Oriented Programming,82.0
2021,1,340953,31130,Foreign languages,92.0
2020,3,340953,20233,Statistical Methods,95.0
2020,2,340953,20134,Discrete Mathematics (1),83.0
2020,2,340953,20133,Calculus (2),60.0
2020,2,340953,11151,Structured ProgrammingLab,85.0
2020,2,340953,14140,Introduction to Data Science,84.0
2020,2,340953,11103,Structured Programming,67.0
2020,2,340953,31111,Arabic Language,75.0
2020,1,340953,11102,Introduction to Computer Science,84.0
2020,1,340953,20132,Calculus (1),67.0
2020,1,340953,31151,National Education,91.0
2020,1,340953,31121,English Language,89.0
2020,1,340953,31019,Arabic Language(Remedial),79.0
2020,1,341052,11102,Introduction to Computer Science,75.0
2020,1,341052,31121,English Language,71.0
2020,1,341052,31111,Arabic Language,72.0
2020,1,341052,20132,Calculus (1),62.0
2020,2,341052,14140,Introduction to Data Science,35.0
2020,2,341052,20134,Discrete Mathematics (1),74.0
2020,2,341052,31151,National Education,71.0
2020,2,341052,11151,Structured ProgrammingLab,47.0
2020,2,341052,11103,Structured Programming,50.0
2022,1,342559,31311,Scientific Research Methods,65.0
2022,1,342559,11335,Operating Systems,77.0
2022,1,342559,14330,Artificial Intelligence,62.0
2022,1,342559,11355,Operating Systems Lab,74.0
2022,1,342559,14364,Data Visualization,73.0
2022,1,342559,14331,Artificial Intelligence lab,54.0
2022,3,342559,11435,Data Communications & Computer Networks,87.0
2022,3,342559,11436,Distributed Systems,80.0
2022,2,342559,14350,Computer Architecture for Machine Learning,47.0
2022,2,342559,14141,Introduction to Data Science lab,57.0
2022,2,342559,14465,Data Mining,64.0
2022,2,342559,11313,Algorithms  Design and Analysis,63.0
2022,2,342559,11354,Database Systems Lab,73.0
2022,2,342559,11323,Database Systems,77.0
2021,3,342559,20234,Linear Algebra,55.0
2021,3,342559,11212,Data Structures and Introduction to Algorithms,56.0
2021,1,342559,14260,Data Engineering,50.0
2021,1,342559,14261,Data Engineering Lab,58.0
2021,1,342559,20200,Technical Writing and Communication Skills,81.0
2021,1,342559,20233,Statistical Methods,64.0
2021,1,342559,11206,Object Oriented Programming,35.0
2021,1,342559,11253,Object Oriented Programming Lab,50.0
2021,2,342559,14270,Statistics and  Probability for Data Science,74.0
2021,2,342559,11206,Object Oriented Programming,57.0
2021,2,342559,14362,High Performance Computing for Big Data,67.0
2021,2,342559,20234,Linear Algebra,39.0
2020,2,342559,20134,Discrete Mathematics (1),84.0
2020,2,342559,11151,Structured ProgrammingLab,80.0
2020,2,342559,14140,Introduction to Data Science,71.0
2020,2,342559,11103,Structured Programming,76.0
2020,2,342559,31130,Foreign languages,74.0
2020,3,342559,20133,Calculus (2),85.0
2020,3,342559,31351,Contemporary Issues in the Arab  World,83.0
2020,1,342559,31151,National Education,66.0
2020,1,342559,11102,Introduction to Computer Science,60.0
2020,1,342559,20132,Calculus (1),53.0
2020,1,342559,31121,English Language,77.0
2020,1,342559,31111,Arabic Language,80.0
2022,1,342614,14261,Data Engineering Lab,35.0
2022,1,342614,11103,Structured Programming,35.0
2022,1,342614,14260,Data Engineering,35.0
2022,1,342614,20233,Statistical Methods,35.0
2022,1,342614,31151,National Education,50.0
2021,2,342614,11103,Structured Programming,35.0
2021,2,342614,20200,Technical Writing and Communication Skills,66.0
2021,2,342614,14141,Introduction to Data Science lab,48.0
2021,2,342614,20133,Calculus 2 (IT),35.0
2021,2,342614,14140,Introduction to Data Science,54.0
2021,3,342614,20233,Statistical Methods,35.0
2021,3,342614,11103,Structured Programming,36.0
2021,3,342614,31260,Human Rights,68.0
2021,1,342614,14141,Introduction to Data Science lab,35.0
2021,1,342614,20133,Calculus (2),35.0
2021,1,342614,14140,Introduction to Data Science,35.0
2021,1,342614,11103,Structured Programming,35.0
2021,1,342614,20233,Statistical Methods,35.0
2020,2,342614,20134,Discrete Mathematics (1),50.0
2020,2,342614,31151,National Education,50.0
2020,2,342614,14140,Introduction to Data Science,39.0
2020,2,342614,20133,Calculus (2),35.0
2020,2,342614,11103,Structured Programming,35.0
2020,2,342614,11151,Structured ProgrammingLab,35.0
2020,3,342614,11151,Structured ProgrammingLab,60.0
2020,3,342614,11103,Structured Programming,35.0
2020,3,342614,31361,Introduction to  Philosophy,69.0
2020,1,342614,31152,Arabic Islamic Civilization,50.0
2020,1,342614,11102,Introduction to Computer Science,56.0
2020,1,342614,31121,English Language,77.0
2020,1,342614,31111,Arabic Language,50.0
2020,1,342614,20132,Calculus (1),56.0
2022,3,342625,11436,Distributed Systems,78.0
2022,3,342625,31255,Entrepreneurship for Business,87.0
2022,3,342625,11464,Information Systems Security,88.0
2022,2,342625,14141,Introduction to Data Science lab,84.0
2022,2,342625,14456,Robotics Programming,72.0
2022,2,342625,12446,Digital Image Processing,86.0
2022,2,342625,14465,Data Mining,77.0
2022,2,342625,14351,Natural Language Processing,71.0
2022,2,342625,14350,Computer Architecture for Machine Learning,68.0
2022,1,342625,14455,Information Retrieval,72.0
2022,1,342625,14362,High Performance Computing for Big Data,73.0
2022,1,342625,11355,Operating Systems Lab,76.0
2022,1,342625,14271,Statistics and  Probability for Data Science lab,62.0
2022,1,342625,11335,Operating Systems,75.0
2022,1,342625,14270,Statistics and  Probability for Data Science,56.0
2021,1,342625,31130,Foreign languages,93.0
2021,1,342625,14261,Data Engineering Lab,74.0
2021,1,342625,20200,Technical Writing and Communication Skills,74.0
2021,1,342625,14260,Data Engineering,65.0
2021,1,342625,20134,Discrete Mathematics (1),77.0
2021,1,342625,11212,Data Structures and Introduction to Algorithms,60.0
2021,3,342625,20234,Linear Algebra,74.0
2021,3,342625,31361,Introduction to  Philosophy,83.0
2021,2,342625,14331,Artificial Intelligence lab,63.0
2021,2,342625,11323,Database Systems,81.0
2021,2,342625,11354,Database Systems Lab,88.0
2021,2,342625,14330,Artificial Intelligence,51.0
2021,2,342625,11313,Algorithms  Design and Analysis,67.0
2021,2,342625,20233,Statistical Methods IT,65.0
2020,3,342625,11253,Object Oriented Programming Lab,95.0
2020,3,342625,31352,Jerusalem : History and Facts,75.0
2020,3,342625,11206,Object Oriented Programming,82.0
2020,1,342625,31151,National Education,86.0
2020,1,342625,20132,Calculus (1),71.0
2020,1,342625,11102,Introduction to Computer Science,76.0
2020,1,342625,31111,Arabic Language,87.0
2020,2,342625,20133,Calculus (2),63.0
2020,2,342625,11103,Structured Programming,74.0
2020,2,342625,14140,Introduction to Data Science,69.0
2020,2,342625,11151,Structured ProgrammingLab,89.0
2020,2,342625,31121,English Language,76.0
2022,2,334958,14469,Special Topic In Data Science and AI (2),66.0
2022,2,334958,11313,Algorithms  Design and Analysis,40.0
2022,2,334958,31111,Arabic Language,81.0
2022,2,334958,14350,Computer Architecture for Machine Learning,56.0
2022,2,334958,11436,Distributed Systems,51.0
2022,2,334958,14351,Natural Language Processing,35.0
2022,1,334958,13477,Software Engineering,51.0
2022,1,334958,14330,Artificial Intelligence,57.0
2022,1,334958,11335,Operating Systems,51.0
2022,1,334958,14465,Data Mining,61.0
2022,1,334958,11355,Operating Systems Lab,60.0
2022,1,334958,14466,Business Intelligence,35.0
2021,3,334958,11323,Database Systems,51.0
2021,3,334958,11354,Database Systems Lab,85.0
2021,3,334958,14330,Artificial Intelligence,45.0
2021,1,334958,14270,Statistics and  Probability for Data Science,61.0
2021,1,334958,31311,Scientific Research Methods,69.0
2021,1,334958,14362,High Performance Computing for Big Data,50.0
2021,1,334958,12348,Multimedia Systems,58.0
2021,1,334958,11212,Data Structures and Introduction to Algorithms,40.0
2021,2,334958,20200,Technical Writing and Communication Skills,66.0
2021,2,334958,31373,21st Century Skills,35.0
